id,latitude,longitude,corridor,corridor_final,corridor_confidence,corridor_agreement,corridor_source
FKID006566,12.9923012,77.7160412,Non-corridor,ORR East 2,0.8683333333333334,1,predicted
FKID006567,12.9668138,77.6205865,Non-corridor,Non-corridor,0.7,1,unresolved
FKID006568,12.8945185,77.598201,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID006569,13.0179155,77.5563817,CBD 2,CBD 2,1.0,1,original
FKID006570,13.0178929,77.5562632,CBD 2,CBD 2,1.0,1,original
FKID006571,12.9761508,77.6016943,Old Madras Road,Old Madras Road,1.0,1,original
FKID006572,12.9639082,77.5819049,Mysore Road,Mysore Road,1.0,1,original
FKID006573,12.9634157,77.5835349,Mysore Road,Mysore Road,1.0,1,original
FKID006574,12.9949399,77.6081378,Non-corridor,Non-corridor,0.4709857344047387,0,unresolved
FKID006575,13.0176661,77.5560062,CBD 2,CBD 2,1.0,1,original
FKID006576,12.9594013,77.7012209,Varthur Road,Varthur Road,1.0,1,original
FKID006577,12.99452,77.6051983,Non-corridor,Non-corridor,0.5389313987340161,0,unresolved
FKID006578,12.9629602,77.6417244,Old Airport Road,Old Airport Road,1.0,1,original
FKID006579,13.0394681,77.5897755,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006580,13.0290884,77.5427061,Tumkur Road,Tumkur Road,1.0,1,original
FKID006581,12.9364366,77.6063688,Non-corridor,Non-corridor,0.6468401209576877,1,unresolved
FKID006582,12.919942,77.5624417,ORR West 1,ORR West 1,1.0,1,original
FKID006583,12.9794464,77.5912522,Non-corridor,Non-corridor,0.8122011883405593,0,unresolved
FKID006584,12.9787147,77.5914034,Non-corridor,Non-corridor,0.835,0,unresolved
FKID006585,12.9882925,77.731744,Non-corridor,Non-corridor,0.8733333333333333,0,unresolved
FKID006586,13.010332,77.6977171,Non-corridor,ORR East 2,0.9266666666666667,1,predicted
FKID006587,12.9579126,77.5536923,Mysore Road,Mysore Road,1.0,1,original
FKID006588,13.0144727,77.5836984,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006589,12.9846924,77.5723255,Non-corridor,Non-corridor,0.6816666666666666,1,unresolved
FKID006590,12.9821704,77.5951415,CBD 2,CBD 2,1.0,1,original
FKID006591,13.032092,77.6216355,Non-corridor,Non-corridor,0.5628325313791376,1,unresolved
FKID006592,13.0415656,77.6135358,ORR North 1,ORR North 1,1.0,1,original
FKID006593,12.9556341,77.7155545,Varthur Road,Varthur Road,1.0,1,original
FKID006594,12.9563482,77.7148885,Varthur Road,Varthur Road,1.0,1,original
FKID006595,12.8535988,77.666219,Non-corridor,Non-corridor,0.7837189347858207,0,unresolved
FKID006596,12.9670383,77.6213517,Non-corridor,Non-corridor,0.7,1,unresolved
FKID006597,12.9121191,77.4846636,Mysore Road,Mysore Road,1.0,1,original
FKID006598,12.9720741,77.6070253,Mysore Road,Mysore Road,1.0,1,original
FKID006599,13.0189936,77.7075788,Non-corridor,ORR East 2,0.8216666666666667,1,predicted
FKID006600,12.9351101,77.6244937,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID006601,12.9882997,77.5093716,Magadi Road,Magadi Road,1.0,1,original
FKID006602,13.0416559,77.613576,ORR North 1,ORR North 1,1.0,1,original
FKID006603,13.018122,77.6578346,ORR North 1,ORR North 1,1.0,1,original
FKID006604,13.0181804,77.5837847,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006605,12.9154183,77.5654563,ORR West 1,ORR West 1,1.0,1,original
FKID006606,12.9633886,77.5834722,Mysore Road,Mysore Road,1.0,1,original
FKID006607,12.9154494,77.565348,ORR West 1,ORR West 1,1.0,1,original
FKID006608,13.0223223,77.5512338,Tumkur Road,Tumkur Road,1.0,1,original
FKID006609,13.0290894,77.5405327,Tumkur Road,Tumkur Road,1.0,1,original
FKID006610,12.9580733,77.5739611,Non-corridor,Mysore Road,0.9966666666666666,1,predicted
FKID006611,12.9576963,77.5738038,Non-corridor,Mysore Road,0.9966666666666666,1,predicted
FKID006612,12.9531571,77.5390721,West of Chord Road,West of Chord Road,1.0,1,original
FKID006613,12.9967908,77.6141053,Non-corridor,Non-corridor,0.5985119918014342,1,unresolved
FKID006614,12.9367619,77.6042231,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID006615,12.9978216,77.5516006,West of Chord Road,West of Chord Road,1.0,1,original
FKID006616,13.010846,77.5836326,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006617,13.0112692,77.583467,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006618,13.0113427,77.5834938,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006619,13.0113427,77.5834938,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006620,12.8993805,77.6006482,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID006621,13.0433943,77.5526026,ORR North 2,ORR North 2,1.0,1,original
FKID006622,13.118445,77.6084047,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006623,13.0655083,77.5932767,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006624,12.986405,77.5888765,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006625,12.9382439,77.521922,Mysore Road,Mysore Road,1.0,1,original
FKID006626,12.950635,77.53755,West of Chord Road,West of Chord Road,1.0,1,original
FKID006627,12.95620419,77.5484401,Mysore Road,Mysore Road,1.0,1,original
FKID006628,12.9560652,77.6937924,Old Airport Road,Old Airport Road,1.0,1,original
FKID006629,12.97832764,77.54393771,Magadi Road,Magadi Road,1.0,1,original
FKID006630,12.97828407,77.54400961,Magadi Road,Magadi Road,1.0,1,original
FKID006631,13.009748,77.5058788,Non-corridor,Non-corridor,0.6172235327863554,0,unresolved
FKID006632,13.0015734,77.5531602,Non-corridor,West of Chord Road,0.9866666666666667,1,predicted
FKID006633,13.1908827,77.6457956,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006634,13.0714467,77.59293,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006635,13.1906979,77.6456185,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006636,12.8549049,77.6652258,Non-corridor,Non-corridor,0.798892367042853,0,unresolved
FKID006637,12.9605952,77.5879005,Non-corridor,Mysore Road,0.9933333333333334,1,predicted
FKID006638,13.1909322,77.6458777,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006639,13.1909815,77.6460922,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006641,12.9651619,77.5682358,Mysore Road,Mysore Road,1.0,1,original
FKID006642,12.9651619,77.5682358,Mysore Road,Mysore Road,1.0,1,original
FKID006643,12.9651619,77.5682358,Mysore Road,Mysore Road,1.0,1,original
FKID006644,12.9673651,77.5878585,Mysore Road,Mysore Road,1.0,1,original
FKID006646,12.9239601,77.6280755,Non-corridor,Non-corridor,0.48196131230240846,0,unresolved
FKID006649,12.9572214,77.5518973,Mysore Road,Mysore Road,1.0,1,original
FKID006650,12.9832488,77.5605833,Non-corridor,Non-corridor,0.7849999999999999,1,unresolved
FKID006651,12.9871352,77.572294,Non-corridor,Non-corridor,0.5021549261474045,1,unresolved
FKID006652,12.9710787,77.5836129,Non-corridor,Mysore Road,0.9916666666666667,1,predicted
FKID006653,12.8923874,77.6378858,Hosur Road,Hosur Road,1.0,1,original
FKID006654,12.9493392,77.5930518,Non-corridor,Non-corridor,0.4512184163809021,0,unresolved
FKID006655,12.9593399,77.6551777,Old Airport Road,Old Airport Road,1.0,1,original
FKID006656,12.92537823,77.61795826,Hosur Road,Hosur Road,1.0,1,original
FKID006657,13.0192499,77.6558144,ORR North 1,ORR North 1,1.0,1,original
FKID006658,12.964232,77.5798997,Mysore Road,Mysore Road,1.0,1,original
FKID006659,13.1404344,77.6172696,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006660,12.9171327,77.5736571,Non-corridor,ORR West 1,0.9983333333333333,1,predicted
FKID006661,12.93788005,77.53190722,ORR West 1,ORR West 1,1.0,1,original
FKID006662,12.974705,77.570679,Non-corridor,Magadi Road,0.8466666666666667,1,predicted
FKID006663,13.043795,77.5596997,ORR North 2,ORR North 2,1.0,1,original
FKID006664,12.9680452,77.6062151,Mysore Road,Mysore Road,1.0,1,original
FKID006665,13.0441174,77.5574899,ORR North 2,ORR North 2,1.0,1,original
FKID006666,12.9680759,77.6063041,Mysore Road,Mysore Road,1.0,1,original
FKID006667,13.0161433,77.5840293,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006668,12.9521802,77.4999403,Non-corridor,Non-corridor,0.7883333333333333,1,unresolved
FKID006669,12.9679836,77.5920808,Mysore Road,Mysore Road,1.0,1,original
FKID006670,12.9052933,77.6276437,Hosur Road,Hosur Road,1.0,1,original
FKID006671,12.9682323,77.5918429,Mysore Road,Mysore Road,1.0,1,original
FKID006672,13.0409834,77.6176005,ORR North 1,ORR North 1,1.0,1,original
FKID006673,12.8898883,77.563975,Non-corridor,ORR West 1,0.86,1,predicted
FKID006674,12.9654851,77.6254524,Non-corridor,Non-corridor,0.7083333333333334,0,unresolved
FKID006675,12.9624886,77.5656329,Mysore Road,Mysore Road,1.0,1,original
FKID006676,12.9022284,77.6011471,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID006677,12.9794862,77.6032537,CBD 1,CBD 1,1.0,1,original
FKID006678,13.0456599,77.5070149,Tumkur Road,Tumkur Road,1.0,1,original
FKID006679,12.9814749,77.6311345,Old Madras Road,Old Madras Road,1.0,1,original
FKID006680,12.9801212,77.5555583,Non-corridor,Magadi Road,0.8387591781449395,1,predicted
FKID006681,12.9530288,77.5417742,Mysore Road,Mysore Road,1.0,1,original
FKID006682,13.0440858,77.5569944,ORR North 2,ORR North 2,1.0,1,original
FKID006683,13.095465,77.59462,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006684,12.9562695,77.5771049,Non-corridor,Mysore Road,0.995,1,predicted
FKID006685,12.9282778,77.6821992,ORR East 1,ORR East 1,1.0,1,original
FKID006686,12.9706782,77.5873591,Mysore Road,Mysore Road,1.0,1,original
FKID006687,12.9845704,77.5973823,CBD 2,CBD 2,1.0,1,original
FKID006688,12.9659604,77.5866912,Mysore Road,Mysore Road,1.0,1,original
FKID006689,12.9310883,77.6868476,ORR East 1,ORR East 1,1.0,1,original
FKID006690,12.915939,77.6161326,Non-corridor,Non-corridor,0.6036583360103349,1,unresolved
FKID006691,12.9901791,77.5929688,Non-corridor,Non-corridor,0.8085696987649237,0,unresolved
FKID006692,13.1000543,77.5989273,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006693,13.0315818,77.5348312,Tumkur Road,Tumkur Road,1.0,1,original
FKID006694,13.0427683,77.610235,ORR North 1,ORR North 1,1.0,1,original
FKID006695,13.0107285,77.5837313,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006696,13.0416105,77.6118695,ORR North 1,ORR North 1,1.0,1,original
FKID006697,13.0299844,77.540239,Tumkur Road,Tumkur Road,1.0,1,original
FKID006698,12.9522333,77.54072,Mysore Road,Mysore Road,1.0,1,original
FKID006699,13.0170433,77.5539883,Tumkur Road,Tumkur Road,1.0,1,original
FKID006700,12.9801916,77.5854006,Non-corridor,Bellary Road 1,0.8883333333333333,1,predicted
FKID006701,12.9800181,77.585907,Non-corridor,Bellary Road 1,0.8816666666666666,1,predicted
FKID006702,12.9803815,77.5706442,Non-corridor,Non-corridor,0.745,1,unresolved
FKID006703,12.9062833,77.6271617,Hosur Road,Hosur Road,1.0,1,original
FKID006704,12.9800645,77.570478,Non-corridor,Magadi Road,0.825,1,predicted
FKID006705,12.9840039,77.640239,Old Madras Road,Old Madras Road,1.0,1,original
FKID006706,12.9783724,77.6422748,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID006707,12.9760171,77.6124675,Old Madras Road,Old Madras Road,1.0,1,original
FKID006708,13.103002,77.5862525,Non-corridor,Non-corridor,0.7291198109680455,1,unresolved
FKID006709,12.9753317,77.6074433,Old Madras Road,Old Madras Road,1.0,1,original
FKID006710,12.9758096,77.6135061,Old Madras Road,Old Madras Road,1.0,1,original
FKID006711,12.8579389,77.6620332,Non-corridor,Non-corridor,0.7659141927585144,0,unresolved
FKID006712,13.0410203,77.6209527,ORR North 1,ORR North 1,1.0,1,original
FKID006713,13.0305009,77.5403726,Tumkur Road,Tumkur Road,1.0,1,original
FKID006714,12.9580524,77.5738577,Non-corridor,Mysore Road,0.9983333333333333,1,predicted
FKID006715,13.0168856,77.5560218,Tumkur Road,Tumkur Road,1.0,1,original
FKID006716,12.9831901,77.576514,Non-corridor,Non-corridor,0.725,1,unresolved
FKID006717,13.0179617,77.6572369,ORR North 1,ORR North 1,1.0,1,original
FKID006718,12.9259676,77.5491487,ORR West 1,ORR West 1,1.0,1,original
FKID006719,12.9642133,77.5855333,Mysore Road,Mysore Road,1.0,1,original
FKID006720,12.9282683,77.5460967,ORR West 1,ORR West 1,1.0,1,original
FKID006721,12.9579383,77.6061417,Hosur Road,Hosur Road,1.0,1,original
FKID006722,13.0413279,77.6153603,ORR North 1,ORR North 1,1.0,1,original
FKID006723,12.9807656,77.570627,Non-corridor,Non-corridor,0.7483333333333333,1,unresolved
FKID006724,13.0413233,77.6153582,ORR North 1,ORR North 1,1.0,1,original
FKID006725,13.0040658,77.6122612,Non-corridor,Airport New South Road,0.871620730562902,1,predicted
FKID006726,12.958163,77.5546998,Mysore Road,Mysore Road,1.0,1,original
FKID006727,13.0430717,77.5914067,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006728,12.9369791,77.6273316,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID006729,13.0248829,77.5112264,Non-corridor,Tumkur Road,0.995,1,predicted
FKID006730,12.9782935,77.5436533,Magadi Road,Magadi Road,1.0,1,original
FKID006731,13.0851517,77.5942417,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006733,12.96342,77.5684149,Mysore Road,Mysore Road,1.0,1,original
FKID006734,12.8407319,77.6765618,Non-corridor,Non-corridor,0.7996616417759298,0,unresolved
FKID006735,12.9802432,77.5710367,Non-corridor,Non-corridor,0.745,1,unresolved
FKID006736,12.9532472,77.5385721,West of Chord Road,West of Chord Road,1.0,1,original
FKID006737,12.92053202,77.62054794,Hosur Road,Hosur Road,1.0,1,original
FKID006738,12.96217395,77.58940733,Non-corridor,Mysore Road,0.9816666666666667,1,predicted
FKID006739,12.9637748,77.5839557,Mysore Road,Mysore Road,1.0,1,original
FKID006740,12.983006,77.5764358,Non-corridor,Non-corridor,0.72,1,unresolved
FKID006741,13.039535,77.5188367,Tumkur Road,Tumkur Road,1.0,1,original
FKID006742,12.98570454,77.52281837,Magadi Road,Magadi Road,1.0,1,original
FKID006743,12.9987039,77.5421048,Non-corridor,West of Chord Road,0.875,1,predicted
FKID006744,12.9658006,77.6092006,Mysore Road,Mysore Road,1.0,1,original
FKID006745,12.9654768,77.5866092,Mysore Road,Mysore Road,1.0,1,original
FKID006746,12.9758817,77.5827076,Non-corridor,Non-corridor,0.7066666666666667,0,unresolved
FKID006747,12.9736814,77.5816468,Non-corridor,Non-corridor,0.7016666666666667,0,unresolved
FKID006748,12.9164149,77.6095046,Non-corridor,Non-corridor,0.7015161178361602,0,unresolved
FKID006749,13.097061,77.5990244,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006750,12.988945,77.5080933,Magadi Road,Magadi Road,1.0,1,original
FKID006751,13.0361721,77.5210965,Tumkur Road,Tumkur Road,1.0,1,original
FKID006752,13.0360284,77.5212459,Tumkur Road,Tumkur Road,1.0,1,original
FKID006753,12.8408359,77.6755563,Non-corridor,Non-corridor,0.7866882587851707,0,unresolved
FKID006754,12.9487705,77.5356957,Mysore Road,Mysore Road,1.0,1,original
FKID006755,12.9887519,77.5086749,Magadi Road,Magadi Road,1.0,1,original
FKID006756,12.9851111,77.572661,Non-corridor,Non-corridor,0.6816666666666666,1,unresolved
FKID006757,12.8416728,77.6761745,Non-corridor,Non-corridor,0.7879073775066876,0,unresolved
FKID006758,13.0456409,77.5067663,Tumkur Road,Tumkur Road,1.0,1,original
FKID006759,13.0455952,77.5066942,Tumkur Road,Tumkur Road,1.0,1,original
FKID006760,12.9356317,77.6015033,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID006761,12.9155886,77.5696952,Non-corridor,ORR West 1,0.9933333333333334,1,predicted
FKID006762,12.9250436,77.6336263,Non-corridor,ORR East 1,0.815,1,predicted
FKID006764,12.9576733,77.6059368,Hosur Road,Hosur Road,1.0,1,original
FKID006765,12.9261816,77.5487883,ORR West 1,ORR West 1,1.0,1,original
FKID006766,12.9318958,77.6226676,IRR(Thanisandra road),IRR(Thanisandra road),1.0,1,original
FKID006767,13.0846996,77.5935494,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006768,13.014277,77.5710341,Non-corridor,Tumkur Road,0.8516666666666667,1,predicted
FKID006769,12.9165574,77.5720374,Non-corridor,ORR West 1,0.9883333333333333,1,predicted
FKID006770,12.9868689,77.5207125,Magadi Road,Magadi Road,1.0,1,original
FKID006771,13.0401786,77.5898075,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006772,12.9582124,77.5537737,Mysore Road,Mysore Road,1.0,1,original
FKID006773,12.9833422,77.5769954,Non-corridor,Non-corridor,0.7366666666666667,1,unresolved
FKID006774,12.9635736,77.5800627,Mysore Road,Mysore Road,1.0,1,original
FKID006775,12.9297671,77.6330898,Non-corridor,IRR(Thanisandra road),0.8666666666666667,1,predicted
FKID006776,12.960769,77.5591862,Mysore Road,Mysore Road,1.0,1,original
FKID006777,12.9459939,77.5272866,ORR West 1,ORR West 1,1.0,1,original
FKID006778,12.9658372,77.6046388,Mysore Road,Mysore Road,1.0,1,original
FKID006779,12.9847744,77.5746584,Non-corridor,Non-corridor,0.49958680866021854,0,unresolved
FKID006780,12.9918713,77.6584789,Old Madras Road,Old Madras Road,1.0,1,original
FKID006781,12.9918867,77.658525,Old Madras Road,Old Madras Road,1.0,1,original
FKID006782,12.9918261,77.6584975,Old Madras Road,Old Madras Road,1.0,1,original
FKID006783,12.9918633,77.6585867,Old Madras Road,Old Madras Road,1.0,1,original
FKID006784,12.9671027,77.588061,Mysore Road,Mysore Road,1.0,1,original
FKID006785,12.9700048,77.5681094,Non-corridor,Non-corridor,0.7656417707783136,0,unresolved
FKID006786,12.9473331,77.5943794,Non-corridor,Non-corridor,0.4970728156550558,0,unresolved
FKID006787,12.9671389,77.5881165,Mysore Road,Mysore Road,1.0,1,original
FKID006788,13.0389132,77.5901535,Bellary Road 1,Bellary Road 1,1.0,1,original
FKID006789,13.0146125,77.5747089,Non-corridor,Non-corridor,0.519998683751074,0,unresolved
FKID006790,13.0311135,77.6306303,ORR North 1,ORR North 1,1.0,1,original
FKID006791,13.0466555,77.579201,ORR North 2,ORR North 2,1.0,1,original
FKID006792,12.96707,77.6109833,Non-corridor,Non-corridor,0.7116666666666667,0,unresolved
FKID006793,12.94805227,77.53459411,Mysore Road,Mysore Road,1.0,1,original
FKID006794,12.9537563,77.5425611,Mysore Road,Mysore Road,1.0,1,original
FKID006795,12.9145333,77.6244151,ORR East 1,ORR East 1,1.0,1,original
FKID006796,12.9257819,77.6765102,ORR East 1,ORR East 1,1.0,1,original
FKID006797,13.0805574,77.5930406,Bellary Road 2,Bellary Road 2,1.0,1,original
FKID006798,12.9144667,77.6244317,ORR East 1,ORR East 1,1.0,1,original
FKID006799,12.9583148,77.605948,Hosur Road,Hosur Road,1.0,1,original
FKID006800,13.0184867,77.5316683,Non-corridor,Tumkur Road,0.995,1,predicted
FKID006801,13.0198264,77.5524171,Tumkur Road,Tumkur Road,1.0,1,original
FKID006802,13.0212649,77.5320361,Non-corridor,Tumkur Road,0.9966666666666666,1,predicted
FKID006803,12.9574481,77.5194348,Non-corridor,Non-corridor,0.4524108936811839,0,unresolved
FKID006804,12.8904183,77.5980667,Bannerghata Road,Bannerghata Road,1.0,1,original
FKID006805,13.0168962,77.5569009,Tumkur Road,Tumkur Road,1.0,1,original
FKID006807,12.96767351,77.58722674,Mysore Road,Mysore Road,1.0,1,original
FKID006809,12.9789323,77.6022673,Old Madras Road,Old Madras Road,1.0,1,original
FKID006810,13.0113749,77.5510185,West of Chord Road,West of Chord Road,1.0,1,original
FKID006811,12.95658312,77.59249002,Non-corridor,Mysore Road,0.8533333333333333,1,predicted
FKID006813,12.96214881,77.59464987,Non-corridor,Mysore Road,0.9816666666666667,1,predicted
FKID006814,12.96312083,77.5881958,Mysore Road,Mysore Road,1.0,1,original
FKID006815,12.9267035,77.6784255,ORR East 1,ORR East 1,1.0,1,original
FKID006816,12.9882871,77.5770102,Non-corridor,Non-corridor,0.7666666666666666,1,unresolved
FKID006817,12.9624257,77.5946113,Mysore Road,Mysore Road,1.0,1,original
FKID006818,12.9921654,77.7158764,Non-corridor,ORR East 2,0.8583333333333334,1,predicted
FKID006819,12.9395521,77.6950925,ORR East 1,ORR East 1,1.0,1,original
FKID006820,12.9912403,77.6576141,Old Madras Road,Old Madras Road,1.0,1,original
FKID006821,12.991445,77.6579883,Old Madras Road,Old Madras Road,1.0,1,original
FKID006822,12.9613709,77.5594103,Mysore Road,Mysore Road,1.0,1,original
FKID006823,13.008159,77.6952927,Non-corridor,ORR East 2,0.915,1,predicted
FKID006824,13.0695006,77.6335078,Hennur Main Road,Hennur Main Road,1.0,1,original
